"id";"symbol";"price";"time"
639;"COMPUSDT";37.13;1655136794970
640;"ATOMUSDT";6.484;1655136801491
641;"KSMUSDT";45.07;1655135234237
642;"KAVAUSDT";1.6901;1655136794319
643;"GMTBUSD";0.5891;1655136802659
644;"GRTUSDT";0.56005;1642836576213
645;"1000SHIBUSDT";0.007812;1655136802116
646;"APEUSDT";3.704;1655136787738
647;"SUSHIUSDT";1.017;1655136801729
648;"ALICEUSDT";5.613;1651015152016
649;"EGLDUSDT";38.0;1655132659748
650;"LITUSDT";0.8;1655132672567
651;"RSRUSDT";0.0175;1645480455083
652;"OMGUSDT";1.915;1655136793891
653;"NEARUSDT";3.532;1655136796741
654;"ENJUSDT";0.4558;1655136801823
655;"MATICUSDT";1.152;1655100424046
656;"ONEUSDT";0.067;1652272928076
657;"BTCBUSD";23898.58;1655136806989
658;"BTSUSDT";0.00806;1655136787463
659;"CTSIUSDT";0.5431;1652272694061
660;"KNCUSDT";1.309;1655136787228
661;"DASHUSDT";43.18;1655136801057
662;"BTCUSDT";23941.9;1655136806894
663;"FTTUSDT";25.584;1655136806422
664;"RENUSDT";0.0865;1655136805880
665;"ROSEUSDT";0.04884;1655136806537
666;"WAVESUSDT";4.736;1655136794389
667;"IOTAUSDT";0.2596;1655136793789
668;"BNTUSDT";3.188;1642378592545
669;"LINAUSDT";0.00843;1655136802069
670;"REEFUSDT";0.003309;1655136787553
671;"TRXUSDT";0.06667;1655136809832
672;"SKLUSDT";0.05168;1655136801916
673;"TRXBUSD";0.062458;1655133325348
674;"QTUMUSDT";2.808;1655136794272
675;"IOTXUSDT";0.02511;1655136802164
676;"ONTUSDT";0.2165;1655136787183
677;"KSMUSDT";45.07;1655135234237
678;"ICXUSDT";1.0288;1642392702068
679;"1000XECUSDT";0.03939;1655136638009
680;"CELOUSDT";0.914;1655136795013
681;"SXPUSDT";0.3418;1655136793961
682;"LINKUSDT";5.872;1655136751327
683;"DGBUSDT";0.02812;1650239020073
684;"DARUSDT";0.2774;1655132616519
685;"RSRUSDT";0.0175;1645480455083
686;"COMPUSDT";37.13;1655136794970
687;"SUSHIUSDT";1.017;1655136801729
688;"YFIUSDT";5085.9;1655136794483
689;"BNBUSDT";230.51;1655136807168
690;"NKNUSDT";0.244;1652273268065
691;"DOGEBUSD";0.177;1642578366157
692;"LPTUSDT";32.122;1642801648245
693;"DEFIUSDT";555.3;1655136794434
694;"ALICEUSDT";5.613;1651015152016
695;"DENTUSDT";0.000935;1655136794814
696;"CTKUSDT";1.241;1652272371028
697;"OCEANUSDT";0.20136;1655136794065
698;"FTMBUSD";0.2325;1655136802729
699;"ATOMUSDT";6.484;1655136801491
700;"FTMUSDT";0.2326;1655136796690
701;"MTLUSDT";1.6198;1655136806180
702;"ENSUSDT";24.819;1645574401903
703;"BTCDOMUSDT";1769.1;1655125234623
704;"BLZUSDT";0.16902;1651978495064
705;"FTTBUSD";25.152;1655136638687
706;"XRPBUSD";0.7656;1645195272063
707;"GTCUSDT";7.5;1645574401905
708;"OPUSDT";0.5858;1655136806684
709;"BTSUSDT";0.00806;1655136787463
710;"ANTUSDT";1.227;1655134083535
711;"ENJUSDT";0.4558;1655136801823
712;"BATUSDT";0.2744;1655136794226
713;"DOGEUSDT";0.056;1655136796639
714;"TRBUSDT";30.11;1642403940321
715;"CVCUSDT";0.13626;1655136796844
716;"DASHUSDT";43.18;1655136801057
717;"ARPAUSDT";0.02812;1655136752029
718;"BNBBUSD";216.0;1655128914622
719;"ONEUSDT";0.067;1652272928076
720;"RLCUSDT";0.7124;1655136787322
721;"IOTAUSDT";0.2596;1655136793789
722;"AVAXBUSD";15.83;1655135986462
723;"WOOUSDT";0.13192;1655136698260
724;"EOSUSDT";0.914;1655136801368
725;"ALPHAUSDT";0.5009;1652329330016
726;"GMTBUSD";0.5891;1655136802659
727;"MASKUSDT";1.295;1655136797121
728;"SFPUSDT";0.9765;1652273549287
729;"IMXUSDT";0.7177;1655136787691
730;"CHZUSDT";0.09525;1655136801964
731;"BTCUSDT_220624";27530.7;1655136802450
732;"RUNEUSDT";6.567;1647477317104
733;"LTCUSDT";44.62;1655136803560
734;"DODOBUSD";0.1369;1655135986511
735;"STMXUSDT";0.00625;1655136225501
736;"SOLUSDT";28.12;1655136794579
737;"ATAUSDT";0.1487;1655135243253
738;"AXSUSDT";13.38;1655136796955
739;"RENUSDT";0.0865;1655136805880
740;"TLMBUSD";0.02375;1655136689748
741;"BALUSDT";4.995;1655136794531
742;"BELUSDT";1.1504;1651356233017
743;"XMRUSDT";143.78;1655136803626
744;"APEBUSD";3.35;1655133126415
745;"UNFIUSDT";4.35;1655135259836
746;"ICPBUSD";5.468;1655132774377
747;"NEARBUSD";3.526;1655136802592
748;"ZRXUSDT";0.2473;1655136801634
749;"RVNUSDT";0.08283;1649636539018
750;"ETHUSDT";1263.05;1655136807729
751;"CHRUSDT";0.1745;1652273457064
752;"DUSKUSDT";0.15116;1655136809018
753;"CTSIUSDT";0.5431;1652272694061
754;"ARUSDT";34.15;1652111373067
755;"COTIUSDT";0.08992;1655135998800
756;"BTCSTUSDT";316.1;1615445516575
757;"XTZUSDT";1.456;1655136796536
758;"BCHUSDT";135.48;1655136803634
759;"SCUSDT";0.003656;1655136799950
760;"APEUSDT";3.704;1655136787738
761;"ROSEUSDT";0.04884;1655136806537
762;"CRVUSDT";4.598;1652475702025
763;"WAVESUSDT";4.736;1655136794389
764;"ZILUSDT";0.03361;1655136801586
765;"1INCHUSDT";0.606;1655136794720
766;"AUDIOUSDT";0.2968;1655136794967
767;"HOTUSDT";0.002048;1655136806131
768;"AAVEUSDT";158.0;1645719204391
769;"SANDUSDT";2.00327;1652138541032
770;"EGLDUSDT";38.0;1655132659748
771;"FTTUSDT";25.584;1655136806422
772;"ETHBUSD";3258.5;1642801030236
773;"FLMUSDT";0.1289;1655136794628
774;"JASMYUSDT";0.00947;1655136794403
775;"BNXUSDT";124.44;1655133945498
776;"ADABUSD";0.4354;1655124833529
777;"MKRUSDT";805.0;1655136801681
778;"GALAUSDT";0.0549;1655132718067
779;"GMTUSDT";0.5984;1655136730830
780;"SOLBUSD";148.86;1642376011120
781;"VETUSDT";0.02466;1655136805709
782;"FLOWUSDT";1.687;1655136794297
783;"DOTBUSD";6.998;1655136676442
784;"API3USDT";1.023;1655132162821
785;"FILUSDT";5.368;1655136805931
786;"1000SHIBUSDT";0.007812;1655136802116
787;"OMGUSDT";1.915;1655136793891
788;"IOSTUSDT";0.013784;1655136796588
789;"KLAYUSDT";0.256;1655136770803
790;"AVAXUSDT";16.5;1655136787368
791;"ANKRUSDT";0.0255;1655131836045
792;"GALUSDT";3.0125;1655136008673
793;"BNTUSDT";3.188;1642378592545
794;"ANCBUSD";0.1103;1655136205308
795;"LITUSDT";0.8;1655132672567
796;"NEARUSDT";3.532;1655136796741
797;"ETHUSDT_220624";1252.71;1655136787828
798;"KNCUSDT";1.309;1655136787228
799;"ADAUSDT";0.4607;1655136806688
800;"BTCBUSD";23898.58;1655136806989
801;"KAVAUSDT";1.6901;1655136794319
802;"GALABUSD";0.057965;1655136529023
803;"SNXUSDT";1.898;1655136794014
804;"MANAUSDT";1.577;1652063178029
805;"CELRUSDT";0.01794;1653462393601
806;"DOTUSDT";13.489;1652090488025
807;"DYDXUSDT";6.334;1649264674015
808;"LUNA2BUSD";2.3908;1655126313412
809;"1000LUNCBUSD";0.055;1655111302022
810;"BANDUSDT";1.3008;1655136787274
811;"STORJUSDT";0.3748;1655136805776
812;"RAYUSDT";0.654;1655136286504
813;"PEOPLEUSDT";0.01855;1655136664955
814;"ETCUSDT";14.562;1655136523658
815;"BTCUSDT";23801.2;1655136808825
816;"BAKEUSDT";0.8652;1651269217040
817;"GALBUSD";2.71;1655121574170
818;"TOMOUSDT";0.438;1655136801869
819;"UNIUSDT";3.772;1655136805829
820;"THETAUSDT";3.986;1651338960023
821;"LRCUSDT";0.3855;1655136796793
822;"GRTUSDT";0.56005;1642836576213
823;"XEMUSDT";0.1021;1652334167063
824;"XLMUSDT";0.1075;1655136787067
825;"LINAUSDT";0.00843;1655136802069
826;"HNTUSDT";8.596;1655136787415
827;"ALGOUSDT";0.3135;1655136801538
828;"HBARUSDT";0.1;1655100279015
829;"ZECUSDT";67.88;1655136803489
830;"OGNUSDT";0.2059;1655136806275
831;"ZENUSDT";13.558;1655136805982
832;"NEOUSDT";21.982;1651899509061
833;"SRMUSDT";2.86;1645574401904
834;"MATICUSDT";1.152;1655100424046
835;"XRPUSDT";0.3239;1655136801304
836;"C98USDT";0.435;1655133286803
837;"REEFUSDT";0.003309;1655136787553
838;"TRXUSDT";0.06654;1655136811868
839;"SKLUSDT";0.05168;1655136801916
840;"TRXBUSD";0.062458;1655133325348
841;"QTUMUSDT";2.808;1655136794272
842;"IOTXUSDT";0.02511;1655136802164
843;"ONTUSDT";0.2165;1655136787183
844;"KSMUSDT";45.07;1655135234237
845;"ICXUSDT";1.0288;1642392702068
846;"1000XECUSDT";0.03939;1655136638009
847;"CELOUSDT";0.914;1655136795013
848;"SXPUSDT";0.3418;1655136793961
849;"LINKUSDT";5.872;1655136751327
850;"DGBUSDT";0.02812;1650239020073
851;"DARUSDT";0.2774;1655132616519
852;"RSRUSDT";0.0175;1645480455083
853;"COMPUSDT";37.13;1655136794970
854;"SUSHIUSDT";1.017;1655136801729
855;"YFIUSDT";5085.9;1655136794483
856;"BNBUSDT";230.34;1655136811038
857;"NKNUSDT";0.244;1652273268065
858;"DOGEBUSD";0.177;1642578366157
859;"LPTUSDT";32.122;1642801648245
860;"DEFIUSDT";555.3;1655136794434
861;"ALICEUSDT";5.613;1651015152016
862;"DENTUSDT";0.000935;1655136794814
863;"CTKUSDT";1.241;1652272371028
864;"OCEANUSDT";0.20136;1655136794065
865;"FTMBUSD";0.2325;1655136802729
866;"ATOMUSDT";6.484;1655136801491
867;"FTMUSDT";0.2326;1655136796690
868;"MTLUSDT";1.6198;1655136806180
869;"ENSUSDT";24.819;1645574401903
870;"BTCDOMUSDT";1769.1;1655125234623
871;"BLZUSDT";0.16902;1651978495064
872;"FTTBUSD";25.152;1655136638687
873;"XRPBUSD";0.7656;1645195272063
874;"GTCUSDT";7.5;1645574401905
875;"OPUSDT";0.5858;1655136806684
876;"BTSUSDT";0.00806;1655136787463
877;"ANTUSDT";1.227;1655134083535
878;"ENJUSDT";0.4558;1655136801823
879;"BATUSDT";0.2744;1655136794226
880;"DOGEUSDT";0.056;1655136796639
881;"TRBUSDT";30.11;1642403940321
882;"CVCUSDT";0.13626;1655136796844
883;"DASHUSDT";43.18;1655136801057
884;"ARPAUSDT";0.02812;1655136752029
885;"BNBBUSD";216.0;1655128914622
886;"ONEUSDT";0.067;1652272928076
887;"RLCUSDT";0.7124;1655136787322
888;"IOTAUSDT";0.2596;1655136793789
889;"AVAXBUSD";15.83;1655135986462
890;"WOOUSDT";0.13192;1655136698260
891;"EOSUSDT";0.914;1655136801368
892;"ALPHAUSDT";0.5009;1652329330016
893;"GMTBUSD";0.5891;1655136802659
894;"MASKUSDT";1.295;1655136797121
895;"SFPUSDT";0.9765;1652273549287
896;"IMXUSDT";0.7177;1655136787691
897;"CHZUSDT";0.09525;1655136801964
898;"BTCUSDT_220624";27530.7;1655136802450
899;"RUNEUSDT";6.567;1647477317104
900;"LTCUSDT";44.55;1655136811502
901;"DODOBUSD";0.1369;1655135986511
902;"STMXUSDT";0.00625;1655136225501
903;"SOLUSDT";28.12;1655136794579
904;"ATAUSDT";0.1487;1655135243253
905;"AXSUSDT";13.38;1655136796955
906;"RENUSDT";0.0865;1655136805880
907;"TLMBUSD";0.02375;1655136689748
908;"BALUSDT";4.995;1655136794531
909;"BELUSDT";1.1504;1651356233017
910;"XMRUSDT";143.78;1655136803626
911;"APEBUSD";3.35;1655133126415
912;"UNFIUSDT";4.35;1655135259836
913;"ICPBUSD";5.468;1655132774377
914;"NEARBUSD";3.526;1655136802592
915;"ZRXUSDT";0.2473;1655136801634
916;"RVNUSDT";0.08283;1649636539018
917;"ETHUSDT";1262.9;1655136811105
918;"CHRUSDT";0.1745;1652273457064
919;"DUSKUSDT";0.15116;1655136809018
920;"CTSIUSDT";0.5431;1652272694061
921;"ARUSDT";34.15;1652111373067
922;"COTIUSDT";0.08992;1655135998800
923;"BTCSTUSDT";316.1;1615445516575
924;"XTZUSDT";1.456;1655136796536
925;"BCHUSDT";135.48;1655136803634
926;"SCUSDT";0.003656;1655136799950
927;"APEUSDT";3.704;1655136787738
928;"ROSEUSDT";0.04884;1655136806537
929;"CRVUSDT";4.598;1652475702025
930;"WAVESUSDT";4.736;1655136794389
931;"ZILUSDT";0.03361;1655136801586
932;"1INCHUSDT";0.606;1655136794720
933;"AUDIOUSDT";0.2968;1655136794967
934;"HOTUSDT";0.002048;1655136806131
935;"AAVEUSDT";158.0;1645719204391
936;"SANDUSDT";2.00327;1652138541032
937;"EGLDUSDT";38.0;1655132659748
938;"FTTUSDT";25.584;1655136806422
939;"ETHBUSD";3258.5;1642801030236
940;"FLMUSDT";0.1289;1655136794628
941;"JASMYUSDT";0.00947;1655136794403
942;"BNXUSDT";124.44;1655133945498
943;"ADABUSD";0.4354;1655124833529
944;"MKRUSDT";805.0;1655136801681
945;"GALAUSDT";0.0549;1655132718067
946;"GMTUSDT";0.5984;1655136730830
947;"SOLBUSD";148.86;1642376011120
948;"VETUSDT";0.02466;1655136805709
949;"FLOWUSDT";1.687;1655136794297
950;"DOTBUSD";6.998;1655136676442
951;"API3USDT";1.023;1655132162821
952;"FILUSDT";5.368;1655136805931
953;"1000SHIBUSDT";0.007812;1655136802116
954;"OMGUSDT";1.915;1655136793891
955;"IOSTUSDT";0.013784;1655136796588
956;"KLAYUSDT";0.256;1655136770803
957;"AVAXUSDT";16.5;1655136787368
958;"ANKRUSDT";0.0255;1655131836045
959;"GALUSDT";3.0125;1655136008673
960;"BNTUSDT";3.188;1642378592545
961;"ANCBUSD";0.1103;1655136205308
962;"LITUSDT";0.8;1655132672567
963;"NEARUSDT";3.532;1655136796741
964;"ETHUSDT_220624";1252.71;1655136787828
965;"KNCUSDT";1.309;1655136787228
966;"ADAUSDT";0.4607;1655136806688
967;"BTCBUSD";23896.56;1655136810759
968;"KAVAUSDT";1.6901;1655136794319
969;"GALABUSD";0.057965;1655136529023
970;"SNXUSDT";1.898;1655136794014
971;"MANAUSDT";1.577;1652063178029
972;"CELRUSDT";0.01794;1653462393601
973;"DOTUSDT";13.489;1652090488025
974;"DYDXUSDT";6.334;1649264674015
975;"LUNA2BUSD";2.3908;1655126313412
976;"1000LUNCBUSD";0.055;1655111302022
977;"BANDUSDT";1.3008;1655136787274
978;"STORJUSDT";0.3748;1655136805776
979;"RAYUSDT";0.654;1655136286504
980;"PEOPLEUSDT";0.01855;1655136664955
981;"ETCUSDT";14.562;1655136523658
982;"BTCUSDT";23801.2;1655136808825
983;"BAKEUSDT";0.8652;1651269217040
984;"GALBUSD";2.71;1655121574170
985;"TOMOUSDT";0.438;1655136801869
986;"UNIUSDT";3.772;1655136805829
987;"THETAUSDT";3.986;1651338960023
988;"LRCUSDT";0.3855;1655136796793
989;"GRTUSDT";0.56005;1642836576213
990;"XEMUSDT";0.1021;1652334167063
991;"XLMUSDT";0.1101;1655136810951
992;"LINAUSDT";0.00843;1655136802069
993;"HNTUSDT";8.596;1655136787415
994;"ALGOUSDT";0.3135;1655136801538
995;"HBARUSDT";0.1;1655100279015
996;"ZECUSDT";67.88;1655136803489
997;"OGNUSDT";0.2059;1655136806275
998;"ZENUSDT";13.558;1655136805982
999;"NEOUSDT";21.982;1651899509061
1000;"SRMUSDT";2.86;1645574401904
1001;"MATICUSDT";1.152;1655100424046
1002;"XRPUSDT";0.3239;1655136801304
1003;"C98USDT";0.435;1655133286803
1004;"ETHBUSD";3258.5;1642801030236
1005;"ONTUSDT";0.2165;1655136787183
1006;"CHZUSDT";0.09525;1655136801964
1007;"1000LUNCBUSD";0.055;1655111302022
1008;"FLOWUSDT";1.687;1655136794297
1009;"SOLUSDT";28.12;1655136794579
1010;"RVNUSDT";0.08283;1649636539018
1011;"FLMUSDT";0.1289;1655136794628
1012;"SCUSDT";0.003656;1655136799950
1013;"DARUSDT";0.2774;1655132616519
1014;"BTCDOMUSDT";1769.1;1655125234623
1015;"IMXUSDT";0.7177;1655136787691
1016;"ALPHAUSDT";0.5009;1652329330016
1017;"1000XECUSDT";0.03939;1655136638009
1018;"SOLBUSD";148.86;1642376011120
1019;"DOTUSDT";13.489;1652090488025
1020;"CELRUSDT";0.01794;1653462393601
1021;"KLAYUSDT";0.256;1655136770803
1022;"CTKUSDT";1.241;1652272371028
1023;"SKLUSDT";0.05168;1655136801916
1024;"DUSKUSDT";0.15116;1655136809018
1025;"BATUSDT";0.2744;1655136794226
1026;"TLMBUSD";0.02375;1655136689748
1027;"MASKUSDT";1.295;1655136797121
1028;"SXPUSDT";0.3418;1655136793961
1029;"VETUSDT";0.02466;1655136805709
1030;"UNIUSDT";3.772;1655136805829
1031;"PEOPLEUSDT";0.01855;1655136664955
1032;"GALBUSD";2.71;1655121574170
1033;"GMTUSDT";0.5984;1655136730830
1034;"ETCUSDT";14.562;1655136523658
1035;"CHRUSDT";0.1745;1652273457064
1036;"BNBBUSD";216.0;1655128914622
1037;"AAVEUSDT";158.0;1645719204391
1038;"HNTUSDT";8.596;1655136787415
1039;"LTCUSDT";44.55;1655136811502
1040;"ATAUSDT";0.1487;1655135243253
1041;"LPTUSDT";32.122;1642801648245
1042;"ARPAUSDT";0.02812;1655136752029
1043;"MKRUSDT";805.1;1655136813516
1044;"RLCUSDT";0.7124;1655136787322
1045;"ICPBUSD";5.468;1655132774377
1046;"XMRUSDT";143.78;1655136803626
1047;"EOSUSDT";0.914;1655136801368
1048;"DENTUSDT";0.000935;1655136794814
1049;"ETHUSDT_220624";1252.71;1655136787828
1050;"SNXUSDT";1.898;1655136794014
1051;"RAYUSDT";0.654;1655136286504
1052;"ALGOUSDT";0.3135;1655136801538
1053;"FTMBUSD";0.2325;1655136802729
1054;"BTCSTUSDT";316.1;1615445516575
1055;"BCHUSDT";135.48;1655136803634
1056;"GTCUSDT";7.5;1645574401905
1057;"AXSUSDT";13.38;1655136796955
1058;"ANCBUSD";0.1103;1655136205308
1059;"LRCUSDT";0.3855;1655136796793
1060;"XRPBUSD";0.7656;1645195272063
1061;"YFIUSDT";5085.9;1655136794483
1062;"OCEANUSDT";0.20136;1655136794065
1063;"DGBUSDT";0.02812;1650239020073
1064;"ADABUSD";0.4354;1655124833529
1065;"ANKRUSDT";0.0255;1655131836045
1066;"FILUSDT";5.368;1655136805931
1067;"TRBUSDT";30.11;1642403940321
1068;"GALAUSDT";0.0549;1655132718067
1069;"QTUMUSDT";2.808;1655136794272
1070;"ENSUSDT";24.819;1645574401903
1071;"ARUSDT";34.15;1652111373067
1072;"STORJUSDT";0.3748;1655136805776
1073;"SRMUSDT";2.86;1645574401904
1074;"DODOBUSD";0.1369;1655135986511
1075;"C98USDT";0.435;1655133286803
1076;"APEBUSD";3.35;1655133126415
1077;"ETHUSDT";1262.9;1655136811105
1078;"GALABUSD";0.057965;1655136529023
1079;"REEFUSDT";0.003309;1655136787553
1080;"NEARBUSD";3.526;1655136802592
1081;"ICXUSDT";1.0288;1642392702068
1082;"HBARUSDT";0.1;1655100279015
1083;"TRXUSDT";0.0666;1655136813921
1084;"RUNEUSDT";6.567;1647477317104
1085;"BLZUSDT";0.16902;1651978495064
1086;"IOTXUSDT";0.02511;1655136802164
1087;"BANDUSDT";1.3008;1655136787274
1088;"1INCHUSDT";0.606;1655136794720
1089;"LUNA2BUSD";2.3908;1655126313412
1090;"NEOUSDT";21.982;1651899509061
1091;"NKNUSDT";0.244;1652273268065
1092;"DOTBUSD";6.998;1655136676442
1093;"AUDIOUSDT";0.2968;1655136794967
1094;"UNFIUSDT";4.35;1655135259836
1095;"CRVUSDT";4.598;1652475702025
1096;"XLMUSDT";0.1101;1655136810951
1097;"AVAXBUSD";15.83;1655135986462
1098;"BNBUSDT";230.34;1655136811038
1099;"FTMUSDT";0.2326;1655136796690
1100;"BAKEUSDT";0.8652;1651269217040
1101;"GALUSDT";3.0125;1655136008673
1102;"ANTUSDT";1.227;1655134083535
1103;"AVAXUSDT";16.5;1655136787368
1104;"MTLUSDT";1.6198;1655136806180
1105;"WOOUSDT";0.13192;1655136698260
1106;"API3USDT";1.023;1655132162821
1107;"DOGEBUSD";0.177;1642578366157
1108;"ZRXUSDT";0.2473;1655136801634
1109;"XTZUSDT";1.456;1655136796536
1110;"ZECUSDT";67.7;1655136813228
1111;"BNXUSDT";124.44;1655133945498
1112;"XEMUSDT";0.1021;1652334167063
1113;"XRPUSDT";0.3239;1655136801304
1114;"DOGEUSDT";0.056;1655136796639
1115;"COTIUSDT";0.08992;1655135998800
1116;"DYDXUSDT";6.334;1649264674015
1117;"ZENUSDT";13.965;1655136812137
1118;"OGNUSDT";0.2059;1655136806275
1119;"STMXUSDT";0.00625;1655136225501
1120;"SANDUSDT";2.00327;1652138541032
1121;"ADAUSDT";0.4607;1655136806688
1122;"CVCUSDT";0.13626;1655136796844
1123;"IOSTUSDT";0.013784;1655136796588
1124;"OPUSDT";0.5858;1655136806684
1125;"CELOUSDT";0.914;1655136795013
1126;"TRXBUSD";0.062458;1655133325348
1127;"DEFIUSDT";555.3;1655136794434
1128;"LINKUSDT";5.872;1655136751327
1129;"BALUSDT";4.995;1655136794531
1130;"TOMOUSDT";0.438;1655136801869
1131;"BTCUSDT_220624";27530.7;1655136802450
1132;"THETAUSDT";3.986;1651338960023
1133;"SFPUSDT";0.9765;1652273549287
1134;"JASMYUSDT";0.00947;1655136794403
1135;"FTTBUSD";25.152;1655136638687
1136;"HOTUSDT";0.002048;1655136806131
1137;"BELUSDT";1.1504;1651356233017
1138;"MANAUSDT";1.577;1652063178029
1139;"ZILUSDT";0.03361;1655136801586
1140;"COMPUSDT";37.13;1655136794970
1141;"ATOMUSDT";6.484;1655136801491
1142;"KSMUSDT";45.07;1655135234237
1143;"KAVAUSDT";1.6901;1655136794319
1144;"GMTBUSD";0.5891;1655136802659
1145;"GRTUSDT";0.56005;1642836576213
1146;"1000SHIBUSDT";0.007812;1655136802116
1147;"APEUSDT";3.704;1655136787738
1148;"SUSHIUSDT";1.017;1655136801729
1149;"ALICEUSDT";5.613;1651015152016
1150;"EGLDUSDT";38.0;1655132659748
1151;"LITUSDT";0.8;1655132672567
1152;"RSRUSDT";0.0175;1645480455083
1153;"OMGUSDT";1.915;1655136793891
1154;"NEARUSDT";3.532;1655136796741
1155;"ENJUSDT";0.4558;1655136801823
1156;"MATICUSDT";1.152;1655100424046
1157;"ONEUSDT";0.067;1652272928076
1158;"BTCBUSD";23896.56;1655136810759
1159;"BTSUSDT";0.00806;1655136787463
1160;"CTSIUSDT";0.5431;1652272694061
1161;"KNCUSDT";1.309;1655136787228
1162;"DASHUSDT";43.18;1655136801057
1163;"BTCUSDT";23801.2;1655136808825
1164;"FTTUSDT";25.584;1655136806422
1165;"RENUSDT";0.0865;1655136805880
1166;"ROSEUSDT";0.04884;1655136806537
1167;"WAVESUSDT";4.736;1655136794389
1168;"IOTAUSDT";0.2596;1655136793789
1169;"BNTUSDT";3.188;1642378592545
1170;"LINAUSDT";0.00843;1655136802069
1171;"REEFUSDT";0.003309;1655136787553
1172;"TRXUSDT";0.0666;1655136813921
1173;"SKLUSDT";0.05168;1655136801916
1174;"TRXBUSD";0.062458;1655133325348
1175;"QTUMUSDT";2.808;1655136794272
1176;"IOTXUSDT";0.02511;1655136802164
1177;"ONTUSDT";0.2165;1655136787183
1178;"KSMUSDT";45.07;1655135234237
1179;"ICXUSDT";1.0288;1642392702068
1180;"1000XECUSDT";0.03939;1655136638009
1181;"CELOUSDT";0.914;1655136795013
1182;"SXPUSDT";0.3418;1655136793961
1183;"LINKUSDT";5.872;1655136751327
1184;"DGBUSDT";0.02812;1650239020073
1185;"DARUSDT";0.2774;1655132616519
1186;"RSRUSDT";0.0175;1645480455083
1187;"COMPUSDT";36.99;1655136816906
1188;"SUSHIUSDT";1.017;1655136801729
1189;"YFIUSDT";5085.9;1655136794483
1190;"BNBUSDT";230.34;1655136816776
1191;"NKNUSDT";0.244;1652273268065
1192;"DOGEBUSD";0.177;1642578366157
1193;"LPTUSDT";32.122;1642801648245
1194;"DEFIUSDT";555.3;1655136794434
1195;"ALICEUSDT";5.613;1651015152016
1196;"DENTUSDT";0.000935;1655136794814
1197;"CTKUSDT";1.241;1652272371028
1198;"OCEANUSDT";0.20136;1655136794065
1199;"FTMBUSD";0.2325;1655136802729
1200;"ATOMUSDT";6.484;1655136801491
1201;"FTMUSDT";0.2326;1655136796690
1202;"MTLUSDT";1.6198;1655136806180
1203;"ENSUSDT";24.819;1645574401903
1204;"BTCDOMUSDT";1769.1;1655125234623
1205;"BLZUSDT";0.16902;1651978495064
1206;"FTTBUSD";25.152;1655136638687
1207;"XRPBUSD";0.7656;1645195272063
1208;"GTCUSDT";7.5;1645574401905
1209;"OPUSDT";0.5858;1655136806684
1210;"BTSUSDT";0.00806;1655136787463
1211;"ANTUSDT";1.227;1655134083535
1212;"ENJUSDT";0.4558;1655136801823
1213;"BATUSDT";0.2744;1655136794226
1214;"DOGEUSDT";0.056;1655136796639
1215;"TRBUSDT";30.11;1642403940321
1216;"CVCUSDT";0.13626;1655136796844
1217;"DASHUSDT";43.22;1655136814850
1218;"ARPAUSDT";0.02812;1655136752029
1219;"BNBBUSD";216.0;1655128914622
1220;"ONEUSDT";0.067;1652272928076
1221;"RLCUSDT";0.7124;1655136787322
1222;"IOTAUSDT";0.2596;1655136793789
1223;"AVAXBUSD";15.83;1655135986462
1224;"WOOUSDT";0.13192;1655136698260
1225;"EOSUSDT";0.914;1655136801368
1226;"ALPHAUSDT";0.5009;1652329330016
1227;"GMTBUSD";0.5891;1655136802659
1228;"MASKUSDT";1.295;1655136797121
1229;"SFPUSDT";0.9765;1652273549287
1230;"IMXUSDT";0.7177;1655136787691
1231;"CHZUSDT";0.09525;1655136801964
1232;"BTCUSDT_220624";27530.7;1655136802450
1233;"RUNEUSDT";6.567;1647477317104
1234;"LTCUSDT";44.6;1655136815709
1235;"DODOBUSD";0.1369;1655135986511
1236;"STMXUSDT";0.00625;1655136225501
1237;"SOLUSDT";28.12;1655136794579
1238;"ATAUSDT";0.1487;1655135243253
1239;"AXSUSDT";13.38;1655136796955
1240;"RENUSDT";0.0865;1655136805880
1241;"TLMBUSD";0.02375;1655136689748
1242;"BALUSDT";4.995;1655136794531
1243;"BELUSDT";1.1504;1651356233017
1244;"XMRUSDT";143.78;1655136803626
1245;"APEBUSD";3.35;1655133126415
1246;"UNFIUSDT";4.35;1655135259836
1247;"ICPBUSD";5.468;1655132774377
1248;"NEARBUSD";3.526;1655136802592
1249;"ZRXUSDT";0.2473;1655136801634
1250;"RVNUSDT";0.08283;1649636539018
1251;"ETHUSDT";1263.25;1655136816699
1252;"CHRUSDT";0.1745;1652273457064
1253;"DUSKUSDT";0.15116;1655136809018
1254;"CTSIUSDT";0.5431;1652272694061
1255;"ARUSDT";34.15;1652111373067
1256;"COTIUSDT";0.08992;1655135998800
1257;"BTCSTUSDT";316.1;1615445516575
1258;"XTZUSDT";1.456;1655136796536
1259;"BCHUSDT";135.48;1655136803634
1260;"SCUSDT";0.003656;1655136799950
1261;"APEUSDT";3.704;1655136787738
1262;"ROSEUSDT";0.04884;1655136806537
1263;"CRVUSDT";4.598;1652475702025
1264;"WAVESUSDT";4.736;1655136794389
1265;"ZILUSDT";0.03361;1655136801586
